capteur_1,capteur_2,classe
16.0,393.0,0
25.0,381.0,0
20.0,352.0,0
5.0,352.0,0
17.0,370.0,0
30.0,372.0,0
22.0,371.0,0
53.0,393.0,0
31.0,365.0,0
42.0,334.0,0
22.0,364.0,0
52.0,378.0,0
16.0,361.0,0
47.0,388.0,0
45.0,374.0,0
58.0,356.0,0
22.0,360.0,0
26.0,333.0,0
11.0,322.0,0
34.0,337.0,0
7.0,322.0,0
1.0,304.0,0
26.0,308.0,0
13.0,172.0,0
42.0,176.0,0
4.0,219.0,0
47.0,208.0,0
28.0,94.0,0
14.0,113.0,0
26.0,108.0,0
35.0,94.0,0
25.0,75.0,0
8.0,32.0,0
38.0,63.0,0
9.0,85.0,0
51.0,138.0,0
13.0,132.0,0
15.0,95.0,0
42.0,87.0,0
13.0,123.0,0
29.0,62.0,0
76.0,25.0,0
43.0,26.0,0
26.0,36.0,0
18.0,34.0,0
23.0,41.0,0
28.0,29.0,0
29.0,29.0,0
20.0,27.0,0
41.0,21.0,0
32.0,27.0,0
15.0,23.0,0
27.0,25.0,0
13.0,29.0,0
8.0,24.0,0
35.0,26.0,0
23.0,25.0,0
61.0,37.0,0
26.0,31.0,0
54.0,27.0,0
80.0,32.0,0
15.0,25.0,0
52.0,26.0,0
19.0,27.0,0
27.0,34.0,0
18.0,27.0,0
43.0,29.0,0
36.0,26.0,0
35.0,26.0,0
23.0,27.0,0
45.0,30.0,0
40.0,20.0,0
18.0,31.0,0
50.0,26.0,0
22.0,25.0,0
9.0,25.0,0
35.0,37.0,0
20.0,28.0,0
8.0,27.0,0
30.0,36.0,0
8.0,31.0,0
32.0,29.0,0
41.0,25.0,0
24.0,28.0,0
56.0,33.0,0
9.0,27.0,0
25.0,47.0,0
22.0,29.0,0
11.0,17.0,0
27.0,173.0,0
41.0,192.0,0
33.0,196.0,0
8.0,202.0,0
20.0,226.0,0
32.0,235.0,0
20.0,235.0,0
1.0,214.0,0
29.0,275.0,0
46.0,255.0,0
23.0,256.0,0
37.0,264.0,0
41.0,259.0,0
94.0,268.0,0
17.0,270.0,0
31.0,241.0,0
13.0,257.0,0
22.0,249.0,0
35.0,240.0,0
21.0,234.0,0
26.0,237.0,0
16.0,242.0,0
6.0,251.0,0
8.0,237.0,0
25.0,261.0,0
47.0,263.0,0
50.0,256.0,0
34.0,250.0,0
15.0,251.0,0
26.0,269.0,0
23.0,263.0,0
30.0,261.0,0
20.0,253.0,0
40.0,262.0,0
41.0,246.0,0
46.0,257.0,0
29.0,257.0,0
35.0,232.0,0
2.0,260.0,0
25.0,237.0,0
25.0,244.0,0
26.0,223.0,0
32.0,76.0,0
35.0,26.0,0
36.0,27.0,0
18.0,29.0,0
18.0,27.0,0
26.0,30.0,0
17.0,49.0,0
34.0,28.0,0
50.0,30.0,0
34.0,26.0,0
34.0,23.0,0
26.0,27.0,0
8.0,31.0,0
44.0,28.0,0
16.0,13.0,0
32.0,26.0,0
50.0,32.0,0
21.0,23.0,0
56.0,22.0,0
35.0,28.0,0
4.0,29.0,0
31.0,36.0,0
52.0,23.0,0
21.0,30.0,0
29.0,37.0,0
23.0,31.0,0
20.0,27.0,0
10.0,30.0,0
18.0,40.0,0
29.0,30.0,0
13.0,28.0,0
47.0,32.0,0
45.0,29.0,0
49.0,21.0,0
29.0,26.0,0
15.0,32.0,0
25.0,21.0,0
25.0,25.0,0
32.0,46.0,0
22.0,29.0,0
36.0,29.0,0
23.0,29.0,0
51.0,36.0,0
19.0,30.0,0
13.0,31.0,0
20.0,29.0,0
68.0,36.0,0
47.0,22.0,0
19.0,29.0,0
27.0,24.0,0
13.0,30.0,0
51.0,30.0,0
16.0,25.0,0
25.0,37.0,0
19.0,22.0,0
22.0,28.0,0
30.0,31.0,0
15.0,35.0,0
36.0,35.0,0
15.0,31.0,0
33.0,27.0,0
62.0,30.0,0
31.0,45.0,0
4.0,28.0,0
49.0,24.0,0
29.0,28.0,0
71.0,28.0,0
2.0,27.0,0
1.0,12.0,0
22.0,26.0,0
43.0,22.0,0
62.0,30.0,0
19.0,39.0,0
32.0,28.0,0
16.0,27.0,0
18.0,29.0,0
23.0,27.0,0
22.0,32.0,0
28.0,31.0,0
35.0,29.0,0
13.0,33.0,0
22.0,25.0,0
61.0,22.0,0
11.0,27.0,0
16.0,33.0,0
34.0,22.0,0
24.0,27.0,0
21.0,30.0,0
20.0,26.0,0
32.0,27.0,0
45.0,19.0,0
25.0,38.0,0
20.0,29.0,0
18.0,24.0,0
45.0,29.0,0
22.0,37.0,0
37.0,34.0,0
34.0,30.0,0
20.0,36.0,0
36.0,32.0,0
25.0,27.0,0
11.0,26.0,0
43.0,24.0,0
39.0,26.0,0
12.0,28.0,0
26.0,30.0,0
25.0,31.0,0
9.0,22.0,0
10.0,26.0,0
24.0,32.0,0
15.0,24.0,0
19.0,32.0,0
41.0,35.0,0
11.0,22.0,0
23.0,26.0,0
31.0,31.0,0
37.0,29.0,0
54.0,22.0,0
17.0,29.0,0
15.0,26.0,0
56.0,31.0,0
22.0,35.0,0
26.0,35.0,0
30.0,36.0,0
32.0,29.0,0
26.0,27.0,0
14.0,25.0,0
23.0,25.0,0
15.0,26.0,0
70.0,38.0,0
16.0,26.0,0
8.0,17.0,0
13.0,35.0,0
28.0,19.0,0
15.0,29.0,0
38.0,41.0,0
26.0,30.0,0
56.0,22.0,0
45.0,31.0,0
47.0,18.0,0
40.0,31.0,0
26.0,26.0,0
11.0,24.0,0
59.0,32.0,0
26.0,25.0,0
54.0,31.0,0
20.0,29.0,0
44.0,33.0,0
21.0,22.0,0
65.0,24.0,0
89.0,31.0,0
61.0,18.0,0
39.0,22.0,0
37.0,24.0,0
42.0,24.0,0
85.0,46.0,0
11.0,63.0,0
14.0,22.0,0
24.0,31.0,0
57.0,15.0,0
31.0,33.0,0
34.0,23.0,0
28.0,26.0,0
53.0,22.0,0
20.0,30.0,0
46.0,18.0,0
14.0,29.0,0
49.0,28.0,0
27.0,31.0,0
35.0,25.0,0
13.0,20.0,0
42.0,31.0,0
33.0,30.0,0
30.0,28.0,0
28.0,32.0,0
55.0,29.0,0
32.0,24.0,0
39.0,30.0,0
23.0,26.0,0
25.0,23.0,0
4.0,28.0,0
42.0,26.0,0
15.0,29.0,0
59.0,37.0,0
25.0,23.0,0
34.0,27.0,0
34.0,30.0,0
21.0,32.0,0
25.0,34.0,0
28.0,30.0,0
43.0,27.0,0
24.0,27.0,0
39.0,25.0,0
40.0,27.0,0
50.0,23.0,0
50.0,29.0,0
31.0,35.0,0
55.0,25.0,0
43.0,12.0,0
16.0,27.0,0
27.0,33.0,0
25.0,29.0,0
28.0,25.0,0
34.0,23.0,0
17.0,31.0,0
22.0,23.0,0
26.0,35.0,0
4.0,32.0,0
43.0,35.0,0
16.0,34.0,0
30.0,17.0,0
37.0,28.0,0
36.0,30.0,0
8.0,36.0,0
23.0,18.0,0
23.0,31.0,0
44.0,36.0,0
10.0,23.0,0
21.0,31.0,0
20.0,27.0,0
8.0,33.0,0
28.0,27.0,0
3.0,39.0,0
40.0,27.0,0
17.0,36.0,0
23.0,33.0,0
58.0,30.0,0
56.0,26.0,0
55.0,32.0,0
9.0,28.0,0
26.0,44.0,0
15.0,37.0,0
36.0,28.0,0
17.0,29.0,0
42.0,25.0,0
38.0,29.0,0
34.0,28.0,0
8.0,36.0,0
77.0,45.0,0
20.0,37.0,0
47.0,26.0,0
5.0,25.0,0
59.0,36.0,0
27.0,27.0,0
7.0,20.0,0
28.0,27.0,0
17.0,34.0,0
35.0,31.0,0
20.0,22.0,0
55.0,30.0,0
17.0,23.0,0
16.0,30.0,0
56.0,29.0,0
23.0,28.0,0
43.0,25.0,0
47.0,32.0,0
24.0,26.0,0
6.0,28.0,0
24.0,28.0,0
12.0,28.0,0
63.0,28.0,0
47.0,28.0,0
44.0,25.0,0
29.0,24.0,0
41.0,28.0,0
29.0,31.0,0
40.0,23.0,0
9.0,30.0,0
17.0,23.0,0
38.0,29.0,0
16.0,28.0,0
26.0,23.0,0
31.0,26.0,0
20.0,28.0,0
35.0,23.0,0
37.0,33.0,0
31.0,29.0,0
38.0,30.0,0
19.0,35.0,0
42.0,22.0,0
22.0,27.0,0
30.0,25.0,0
19.0,30.0,0
56.0,25.0,0
14.0,25.0,0
36.0,22.0,0
33.0,25.0,0
49.0,32.0,0
19.0,29.0,0
64.0,33.0,0
31.0,33.0,0
30.0,29.0,0
29.0,35.0,0
101.0,26.0,0
9.0,28.0,0
8.0,28.0,0
28.0,36.0,0
8.0,31.0,0
66.0,26.0,0
12.0,27.0,0
43.0,25.0,0
51.0,26.0,0
28.0,26.0,0
34.0,33.0,0
41.0,28.0,0
70.0,27.0,0
31.0,23.0,0
30.0,32.0,0
32.0,28.0,0
43.0,39.0,0
13.0,28.0,0
12.0,23.0,0
11.0,30.0,0
85.0,35.0,0
46.0,29.0,0
56.0,40.0,0
30.0,24.0,0
3.0,39.0,0
11.0,25.0,0
49.0,30.0,0
9.0,28.0,0
49.0,33.0,0
17.0,30.0,0
16.0,22.0,0
37.0,22.0,0
72.0,29.0,0
11.0,37.0,0
94.0,51.0,0
31.0,29.0,0
72.0,45.0,0
14.0,26.0,0
1.0,21.0,0
15.0,40.0,0
39.0,32.0,0
13.0,33.0,0
55.0,30.0,0
14.0,32.0,0
18.0,23.0,0
23.0,30.0,0
28.0,24.0,0
17.0,26.0,0
23.0,30.0,0
24.0,22.0,0
42.0,27.0,0
24.0,29.0,0
28.0,27.0,0
38.0,36.0,0
50.0,33.0,0
34.0,26.0,0
39.0,29.0,0
4.0,30.0,0
32.0,26.0,0
32.0,27.0,0
11.0,25.0,0
17.0,30.0,0
31.0,31.0,0
12.0,33.0,0
38.0,35.0,0
1.0,32.0,0
18.0,22.0,0
21.0,33.0,0
47.0,33.0,0
34.0,29.0,0
29.0,23.0,0
55.0,46.0,0
13.0,25.0,0
34.0,22.0,0
15.0,22.0,0
10.0,30.0,0
30.0,32.0,0
53.0,32.0,0
16.0,26.0,0
7.0,25.0,0
17.0,28.0,0
96.0,31.0,0
63.0,26.0,0
25.0,23.0,0
22.0,30.0,0
24.0,25.0,0
21.0,31.0,0
22.0,29.0,0
28.0,27.0,0
12.0,24.0,0
12.0,25.0,0
44.0,22.0,0
23.0,28.0,0
10.0,19.0,0
27.0,28.0,0
43.0,23.0,0
17.0,25.0,0
36.0,36.0,0
22.0,37.0,0
55.0,30.0,0
40.0,30.0,0
16.0,29.0,0
19.0,22.0,0
51.0,33.0,0
10.0,28.0,0
27.0,34.0,0
58.0,35.0,0
5.0,15.0,0
43.0,26.0,0
21.0,30.0,0
21.0,26.0,0
21.0,28.0,0
12.0,22.0,0
88.0,28.0,0
11.0,33.0,0
23.0,30.0,0
22.0,31.0,0
142.0,48.0,0
20.0,23.0,0
73.0,50.0,0
39.0,32.0,0
56.0,14.0,0
26.0,22.0,0
40.0,36.0,0
17.0,31.0,0
52.0,38.0,0
24.0,34.0,0
23.0,30.0,0
34.0,24.0,0
19.0,34.0,0
11.0,28.0,0
47.0,28.0,0
48.0,19.0,0
14.0,23.0,0
9.0,32.0,0
29.0,27.0,0
23.0,28.0,0
25.0,31.0,0
23.0,26.0,0
18.0,38.0,0
29.0,29.0,0
24.0,27.0,0
2.0,31.0,0
56.0,34.0,0
18.0,28.0,0
23.0,26.0,0
13.0,27.0,0
5.0,27.0,0
31.0,36.0,0
13.0,28.0,0
14.0,23.0,0
42.0,31.0,0
39.0,31.0,0
18.0,25.0,0
25.0,33.0,0
30.0,31.0,0
1.0,47.0,0
55.0,27.0,0
37.0,17.0,0
17.0,22.0,0
53.0,23.0,0
42.0,25.0,0
31.0,34.0,0
39.0,21.0,0
39.0,38.0,0
15.0,20.0,0
6.0,34.0,0
16.0,28.0,0
18.0,27.0,0
48.0,29.0,0
14.0,22.0,0
17.0,28.0,0
39.0,15.0,0
10.0,20.0,0
22.0,27.0,0
22.0,27.0,0
21.0,23.0,0
23.0,28.0,0
28.0,29.0,0
14.0,21.0,0
42.0,32.0,0
1.0,28.0,0
18.0,25.0,0
23.0,28.0,0
22.0,40.0,0
13.0,27.0,0
34.0,32.0,0
17.0,27.0,0
83.0,33.0,0
10.0,23.0,0
81.0,28.0,0
18.0,30.0,0
73.0,44.0,0
25.0,26.0,0
45.0,44.0,0
32.0,29.0,0
58.0,15.0,0
29.0,25.0,0
42.0,26.0,0
12.0,26.0,0
29.0,23.0,0
35.0,22.0,0
45.0,34.0,0
50.0,31.0,0
32.0,17.0,0
30.0,29.0,0
166.0,54.0,0
42.0,27.0,0
38.0,29.0,0
11.0,33.0,0
8.0,21.0,0
37.0,26.0,0
8.0,43.0,0
28.0,21.0,0
4.0,29.0,0
36.0,26.0,0
8.0,31.0,0
9.0,26.0,0
22.0,25.0,0
20.0,34.0,0
57.0,28.0,0
38.0,28.0,0
28.0,18.0,0
32.0,31.0,0
31.0,36.0,0
31.0,24.0,0
18.0,30.0,0
17.0,26.0,0
18.0,29.0,0
21.0,25.0,0
19.0,29.0,0
12.0,28.0,0
45.0,28.0,0
13.0,32.0,0
35.0,22.0,0
22.0,32.0,0
47.0,29.0,0
15.0,32.0,0
24.0,26.0,0
40.0,28.0,0
28.0,33.0,0
24.0,29.0,0
42.0,29.0,0
17.0,15.0,0
24.0,28.0,0
29.0,19.0,0
58.0,25.0,0
71.0,26.0,0
7.0,31.0,0
22.0,25.0,0
34.0,28.0,0
76.0,34.0,0
40.0,32.0,0
14.0,16.0,0
67.0,25.0,0
64.0,30.0,0
28.0,23.0,0
7.0,23.0,0
54.0,25.0,0
42.0,24.0,0
23.0,21.0,0
40.0,36.0,0
23.0,26.0,0
70.0,29.0,0
17.0,30.0,0
63.0,25.0,0
24.0,22.0,0
42.0,33.0,0
9.0,27.0,0
61.0,31.0,0
38.0,31.0,0
41.0,35.0,0
14.0,28.0,0
71.0,47.0,0
26.0,26.0,0
12.0,33.0,0
31.0,24.0,0
1.0,25.0,0
33.0,32.0,0
26.0,22.0,0
8.0,21.0,0
41.0,19.0,0
48.0,20.0,0
10.0,34.0,0
29.0,40.0,0
64.0,33.0,0
23.0,28.0,0
75.0,35.0,0
43.0,23.0,0
15.0,23.0,0
25.0,27.0,0
42.0,43.0,0
14.0,36.0,0
107.0,50.0,0
25.0,33.0,0
21.0,30.0,0
16.0,25.0,0
127.0,39.0,0
9.0,29.0,0
4.0,16.0,0
18.0,24.0,0
39.0,32.0,0
8.0,22.0,0
41.0,18.0,0
4.0,31.0,0
21.0,26.0,0
24.0,24.0,0
12.0,38.0,0
37.0,23.0,0
26.0,37.0,0
34.0,32.0,0
40.0,29.0,0
28.0,29.0,0
26.0,29.0,0
9.0,26.0,0
33.0,29.0,0
46.0,22.0,0
26.0,36.0,0
35.0,27.0,0
25.0,29.0,0
25.0,29.0,0
42.0,36.0,0
32.0,24.0,0
49.0,72.0,0
18.0,91.0,0
36.0,97.0,0
26.0,106.0,0
23.0,131.0,0
54.0,124.0,0
37.0,122.0,0
57.0,74.0,0
18.0,104.0,0
43.0,85.0,0
36.0,90.0,0
15.0,80.0,0
37.0,85.0,0
45.0,78.0,0
8.0,92.0,0
16.0,90.0,0
38.0,97.0,0
80.0,72.0,0
35.0,96.0,0
26.0,100.0,0
15.0,32.0,0
25.0,52.0,0
24.0,53.0,0
19.0,67.0,0
22.0,84.0,0
58.0,114.0,0
15.0,113.0,0
22.0,133.0,0
28.0,157.0,0
26.0,174.0,0
36.0,143.0,0
13.0,161.0,0
43.0,181.0,0
76.0,106.0,0
24.0,37.0,0
29.0,46.0,0
58.0,45.0,0
4.0,21.0,0
25.0,34.0,0
35.0,40.0,0
5.0,45.0,0
94.0,44.0,0
14.0,40.0,0
37.0,31.0,0
16.0,45.0,0
74.0,39.0,0
43.0,51.0,0
54.0,39.0,0
13.0,36.0,0
48.0,49.0,0
19.0,32.0,0
19.0,31.0,0
9.0,36.0,0
51.0,72.0,0
9.0,39.0,0
30.0,37.0,0
5.0,32.0,0
46.0,27.0,0
60.0,42.0,0
2.0,18.0,0
21.0,26.0,0
65.0,43.0,0
17.0,30.0,0
85.0,21.0,0
16.0,25.0,0
22.0,29.0,0
2.0,23.0,0
33.0,28.0,0
18.0,27.0,0
28.0,23.0,0
34.0,29.0,0
47.0,30.0,0
30.0,28.0,0
32.0,31.0,0
13.0,27.0,0
25.0,21.0,0
13.0,21.0,0
11.0,28.0,0
17.0,31.0,0
19.0,28.0,0
20.0,25.0,0
50.0,22.0,0
32.0,26.0,0
35.0,26.0,0
38.0,29.0,0
52.0,20.0,0
41.0,32.0,0
36.0,30.0,0
61.0,31.0,0
38.0,24.0,0
30.0,26.0,0
25.0,22.0,0
8.0,19.0,0
17.0,36.0,0
72.0,39.0,0
41.0,33.0,0
42.0,38.0,0
45.0,31.0,0
55.0,26.0,0
29.0,30.0,0
30.0,27.0,0
20.0,30.0,0
10.0,23.0,0
7.0,27.0,0
40.0,21.0,0
26.0,26.0,0
38.0,31.0,0
37.0,29.0,0
29.0,30.0,0
26.0,26.0,0
40.0,25.0,0
36.0,24.0,0
5.0,22.0,0
23.0,27.0,0
34.0,28.0,0
32.0,25.0,0
28.0,33.0,0
31.0,24.0,0
17.0,24.0,0
19.0,36.0,0
7.0,28.0,0
28.0,28.0,0
25.0,28.0,0
11.0,25.0,0
18.0,26.0,0
22.0,26.0,0
33.0,31.0,0
21.0,29.0,0
93.0,22.0,0
30.0,17.0,0
46.0,39.0,0
14.0,24.0,0
14.0,15.0,0
40.0,21.0,0
14.0,24.0,0
57.0,34.0,0
56.0,43.0,0
21.0,28.0,0
52.0,36.0,0
50.0,30.0,0
132.0,47.0,0
24.0,29.0,0
80.0,40.0,0
9.0,11.0,0
11.0,18.0,0
13.0,26.0,0
1.0,17.0,0
15.0,27.0,0
1.0,37.0,0
17.0,25.0,0
66.0,31.0,0
7.0,27.0,0
28.0,26.0,0
11.0,28.0,0
6.0,30.0,0
6.0,30.0,0
22.0,31.0,0
37.0,27.0,0
23.0,29.0,0
23.0,25.0,0
46.0,23.0,0
53.0,44.0,0
27.0,43.0,0
3.0,26.0,0
43.0,31.0,0
33.0,40.0,0
31.0,25.0,0
76.0,30.0,0
17.0,24.0,0
21.0,30.0,0
38.0,43.0,0
36.0,43.0,0
51.0,25.0,0
15.0,86.0,0
35.0,94.0,0
12.0,141.0,0
33.0,176.0,0
17.0,232.0,0
36.0,250.0,0
42.0,300.0,0
25.0,350.0,0
44.0,435.0,0
31.0,555.0,0
10.0,479.0,0
19.0,434.0,0
21.0,509.0,0
27.0,544.0,0
66.0,535.0,0
50.0,510.0,0
22.0,513.0,0
50.0,564.0,0
26.0,542.0,0
12.0,558.0,0
6.0,542.0,0
24.0,508.0,0
35.0,481.0,0
21.0,461.0,0
29.0,457.0,0
37.0,456.0,0
71.0,450.0,0
51.0,477.0,0
15.0,411.0,0
20.0,437.0,0
6.0,444.0,0
25.0,468.0,0
9.0,459.0,0
11.0,465.0,0
56.0,482.0,0
18.0,479.0,0
54.0,478.0,0
6.0,470.0,0
20.0,434.0,0
19.0,479.0,0
37.0,471.0,0
33.0,447.0,0
12.0,506.0,0
33.0,493.0,0
47.0,488.0,0
23.0,504.0,0
12.0,485.0,0
13.0,398.0,0
26.0,475.0,0
25.0,498.0,0
54.0,519.0,0
29.0,510.0,0
9.0,487.0,0
33.0,528.0,0
102.0,548.0,0
30.0,513.0,0
75.0,494.0,0
70.0,511.0,0
73.0,508.0,0
16.0,497.0,0
24.0,465.0,0
15.0,497.0,0
7.0,456.0,0
38.0,478.0,0
22.0,473.0,0
44.0,460.0,0
68.0,417.0,0
24.0,401.0,0
22.0,384.0,0
29.0,397.0,0
21.0,369.0,0
9.0,385.0,0
33.0,424.0,0
13.0,300.0,0
43.0,297.0,0
16.0,345.0,0
10.0,324.0,0
18.0,286.0,0
30.0,296.0,0
16.0,289.0,0
26.0,296.0,0
25.0,319.0,0
24.0,335.0,0
11.0,269.0,0
23.0,330.0,0
26.0,267.0,0
12.0,257.0,0
17.0,245.0,0
22.0,294.0,0
26.0,290.0,0
29.0,289.0,0
49.0,301.0,0
43.0,261.0,0
2.0,304.0,0
9.0,294.0,0
52.0,295.0,0
30.0,307.0,0
54.0,306.0,0
52.0,411.0,0
40.0,445.0,0
24.0,401.0,0
1.0,406.0,0
21.0,375.0,0
58.0,396.0,0
8.0,370.0,0
27.0,335.0,0
23.0,352.0,0
87.0,346.0,0
71.0,332.0,0
42.0,355.0,0
31.0,348.0,0
8.0,356.0,0
48.0,345.0,0
41.0,382.0,0
14.0,344.0,0
15.0,349.0,0
17.0,341.0,0
64.0,352.0,0
29.0,383.0,0
34.0,207.0,0
11.0,224.0,0
34.0,343.0,0
18.0,382.0,0
43.0,378.0,0
30.0,387.0,0
81.0,311.0,0
10.0,395.0,0
33.0,415.0,0
19.0,404.0,0
55.0,406.0,0
14.0,400.0,0
11.0,418.0,0
43.0,401.0,0
24.0,412.0,0
16.0,386.0,0
52.0,385.0,0
17.0,219.0,0
81.0,231.0,0
90.0,241.0,0
54.0,257.0,0
24.0,253.0,0
49.0,260.0,0
21.0,286.0,0
82.0,253.0,0
12.0,240.0,0
81.0,178.0,0
37.0,210.0,0
30.0,215.0,0
17.0,207.0,0
25.0,207.0,0
46.0,172.0,0
46.0,193.0,0
37.0,195.0,0
43.0,203.0,0
29.0,189.0,0
51.0,190.0,0
7.0,171.0,0
21.0,216.0,0
21.0,191.0,0
67.0,211.0,0
17.0,189.0,0
18.0,195.0,0
47.0,185.0,0
18.0,203.0,0
26.0,215.0,0
12.0,219.0,0
31.0,206.0,0
16.0,211.0,0
5.0,196.0,0
81.0,191.0,0
4.0,190.0,0
36.0,193.0,0
30.0,209.0,0
15.0,225.0,0
17.0,216.0,0
20.0,195.0,0
24.0,207.0,0
22.0,204.0,0
14.0,208.0,0
27.0,233.0,0
17.0,221.0,0
4.0,239.0,0
61.0,208.0,0
42.0,171.0,0
32.0,188.0,0
18.0,190.0,0
54.0,205.0,0
16.0,255.0,0
8.0,276.0,0
20.0,223.0,0
57.0,243.0,0
25.0,248.0,0
65.0,238.0,0
20.0,239.0,0
58.0,240.0,0
29.0,258.0,0
11.0,238.0,0
26.0,258.0,0
51.0,260.0,0
36.0,274.0,0
24.0,276.0,0
20.0,271.0,0
58.0,273.0,0
23.0,267.0,0
11.0,266.0,0
22.0,252.0,0
1.0,265.0,0
22.0,261.0,0
49.0,264.0,0
22.0,264.0,0
22.0,256.0,0
18.0,266.0,0
48.0,259.0,0
42.0,248.0,0
24.0,235.0,0
12.0,255.0,0
79.0,261.0,0
6.0,260.0,0
51.0,262.0,0
24.0,258.0,0
28.0,254.0,0
16.0,258.0,0
46.0,266.0,0
26.0,258.0,0
89.0,280.0,0
24.0,274.0,0
18.0,235.0,0
18.0,246.0,0
142.0,280.0,0
32.0,250.0,0
7.0,237.0,0
25.0,238.0,0
19.0,217.0,0
1.0,225.0,0
42.0,254.0,0
34.0,258.0,0
43.0,245.0,0
6.0,257.0,0
37.0,252.0,0
7.0,258.0,0
40.0,271.0,0
49.0,241.0,0
27.0,270.0,0
12.0,264.0,0
36.0,293.0,0
39.0,269.0,0
79.0,291.0,0
33.0,251.0,0
37.0,272.0,0
24.0,287.0,0
19.0,305.0,0
10.0,270.0,0
41.0,276.0,0
30.0,218.0,0
15.0,261.0,0
40.0,247.0,0
47.0,225.0,0
18.0,305.0,0
51.0,243.0,0
30.0,264.0,0
32.0,307.0,0
30.0,294.0,0
28.0,282.0,0
39.0,273.0,0
45.0,264.0,0
19.0,290.0,0
29.0,225.0,0
38.0,229.0,0
28.0,239.0,0
28.0,213.0,0
28.0,255.0,0
33.0,212.0,0
31.0,219.0,0
26.0,224.0,0
54.0,207.0,0
40.0,182.0,0
53.0,224.0,0
20.0,212.0,0
36.0,198.0,0
25.0,229.0,0
32.0,225.0,0
20.0,245.0,0
39.0,247.0,0
18.0,258.0,0
50.0,288.0,0
26.0,265.0,0
20.0,240.0,0
46.0,247.0,0
41.0,240.0,0
36.0,250.0,0
20.0,235.0,0
37.0,255.0,0
22.0,259.0,0
56.0,285.0,0
45.0,294.0,0
34.0,248.0,0
13.0,232.0,0
75.0,250.0,0
13.0,321.0,0
67.0,275.0,0
19.0,287.0,0
55.0,321.0,0
5.0,284.0,0
39.0,239.0,0
45.0,287.0,0
30.0,277.0,0
22.0,264.0,0
29.0,275.0,0
4.0,278.0,0
37.0,301.0,0
12.0,289.0,0
22.0,268.0,0
11.0,287.0,0
92.0,282.0,0
25.0,268.0,0
82.0,234.0,0
14.0,303.0,0
89.0,267.0,0
46.0,290.0,0
67.0,259.0,0
7.0,293.0,0
39.0,21.0,0
37.0,28.0,0
34.0,26.0,0
29.0,25.0,0
20.0,31.0,0
13.0,28.0,0
26.0,36.0,0
8.0,44.0,0
37.0,41.0,0
27.0,47.0,0
26.0,46.0,0
35.0,52.0,0
38.0,33.0,0
96.0,56.0,0
32.0,63.0,0
55.0,69.0,0
18.0,73.0,0
13.0,103.0,0
59.0,100.0,0
59.0,73.0,0
14.0,84.0,0
30.0,81.0,0
7.0,89.0,0
48.0,94.0,0
31.0,62.0,0
19.0,63.0,0
15.0,72.0,0
40.0,83.0,0
25.0,62.0,0
60.0,82.0,0
40.0,96.0,0
36.0,86.0,0
20.0,89.0,0
17.0,96.0,0
43.0,51.0,0
21.0,64.0,0
16.0,60.0,0
31.0,55.0,0
42.0,89.0,0
27.0,84.0,0
60.0,90.0,0
10.0,64.0,0
12.0,96.0,0
44.0,78.0,0
34.0,82.0,0
21.0,60.0,0
50.0,69.0,0
49.0,55.0,0
11.0,48.0,0
65.0,65.0,0
86.0,51.0,0
47.0,39.0,0
18.0,40.0,0
55.0,41.0,0
28.0,43.0,0
46.0,46.0,0
37.0,40.0,0
62.0,42.0,0
41.0,59.0,0
73.0,77.0,0
36.0,58.0,0
27.0,31.0,0
16.0,54.0,0
6.0,64.0,0
28.0,45.0,0
26.0,35.0,0
9.0,50.0,0
41.0,47.0,0
13.0,51.0,0
54.0,41.0,0
31.0,31.0,0
11.0,55.0,0
38.0,36.0,0
40.0,39.0,0
30.0,27.0,0
53.0,26.0,0
1.0,55.0,0
45.0,53.0,0
26.0,26.0,0
8.0,23.0,0
1.0,40.0,0
147.0,55.0,0
20.0,24.0,0
50.0,39.0,0
21.0,33.0,0
71.0,18.0,0
15.0,32.0,0
36.0,30.0,0
5.0,32.0,0
49.0,22.0,0
15.0,31.0,0
33.0,34.0,1
46.0,28.0,1
8.0,27.0,1
24.0,41.0,1
43.0,39.0,1
35.0,27.0,1
18.0,22.0,1
19.0,35.0,1
31.0,34.0,1
13.0,34.0,1
16.0,31.0,1
37.0,29.0,1
4.0,33.0,1
26.0,32.0,1
30.0,31.0,1
16.0,31.0,1
46.0,34.0,1
11.0,29.0,1
33.0,46.0,1
15.0,31.0,1
13.0,31.0,1
43.0,30.0,1
23.0,49.0,1
59.0,52.0,1
33.0,28.0,1
49.0,23.0,1
7.0,32.0,1
5.0,51.0,1
35.0,47.0,1
7.0,43.0,1
29.0,36.0,1
8.0,46.0,1
53.0,24.0,1
67.0,51.0,1
19.0,29.0,1
26.0,30.0,1
20.0,29.0,1
41.0,27.0,1
21.0,33.0,1
11.0,33.0,1
17.0,25.0,1
27.0,24.0,1
21.0,28.0,1
6.0,34.0,1
21.0,21.0,1
51.0,28.0,1
15.0,30.0,1
41.0,18.0,1
51.0,31.0,1
31.0,32.0,1
20.0,30.0,1
44.0,29.0,1
42.0,25.0,1
9.0,22.0,1
27.0,31.0,1
12.0,28.0,1
34.0,38.0,1
41.0,27.0,1
14.0,29.0,1
43.0,28.0,1
26.0,30.0,1
14.0,22.0,1
27.0,22.0,1
27.0,31.0,1
19.0,35.0,1
58.0,33.0,1
